contatore;date;value
1361349;31/12/2019 01:00;15.04
1361349;31/12/2019 01:15;14.72
1361349;31/12/2019 01:30;15.36
1361349;31/12/2019 01:45;14.08
1361349;31/12/2019 02:00;14.08
1361349;31/12/2019 02:15;11.36
1361349;31/12/2019 02:30;11.2
1361349;31/12/2019 02:45;11.52
1361349;31/12/2019 03:00;12.32
1361349;31/12/2019 03:15;11.84
1361349;31/12/2019 03:30;12
1361349;31/12/2019 03:45;10.72
1361349;31/12/2019 04:00;10.72
1361349;31/12/2019 04:15;10.56
1361349;31/12/2019 04:30;10.08
1361349;31/12/2019 04:45;10.24
1361349;31/12/2019 05:00;10.24
1361349;31/12/2019 05:15;10.56
1361349;31/12/2019 05:30;11.2
1361349;31/12/2019 05:45;9.76
1361349;31/12/2019 06:00;9.44
1361349;31/12/2019 06:15;9.44
1361349;31/12/2019 06:30;9.76
1361349;31/12/2019 06:45;8.96
1361349;31/12/2019 07:00;8.8
1361349;31/12/2019 07:15;8.32
1361349;31/12/2019 07:30;9.12
1361349;31/12/2019 07:45;8
1361349;31/12/2019 08:00;7.84
1361349;31/12/2019 08:15;7.68
1361349;31/12/2019 08:30;8.8
1361349;31/12/2019 08:45;8.96
1361349;31/12/2019 09:00;9.12
1361349;31/12/2019 09:15;8
1361349;31/12/2019 09:30;9.12
1361349;31/12/2019 09:45;9.12
1361349;31/12/2019 10:00;9.44
1361349;31/12/2019 10:15;8.48
1361349;31/12/2019 10:30;9.28
1361349;31/12/2019 10:45;9.6
1361349;31/12/2019 11:00;9.12
1361349;31/12/2019 11:15;10.88
1361349;31/12/2019 11:30;11.68
1361349;31/12/2019 11:45;11.68
1361349;31/12/2019 12:00;11.84
1361349;31/12/2019 12:15;11.36
1361349;31/12/2019 12:30;10.72
1361349;31/12/2019 12:45;11.04
1361349;31/12/2019 13:00;11.52
1361349;31/12/2019 13:15;12.32
1361349;31/12/2019 13:30;12.8
1361349;31/12/2019 13:45;13.76
1361349;31/12/2019 14:00;13.44
1361349;31/12/2019 14:15;15.36
1361349;31/12/2019 14:30;14.08
1361349;31/12/2019 14:45;11.84
1361349;31/12/2019 15:00;11.36
1361349;31/12/2019 15:15;12.48
1361349;31/12/2019 15:30;12.96
1361349;31/12/2019 15:45;12.16
1361349;31/12/2019 16:00;13.12
1361349;31/12/2019 16:15;12.48
1361349;31/12/2019 16:30;17.28
1361349;31/12/2019 16:45;14.56
1361349;31/12/2019 17:00;13.76
1361349;31/12/2019 17:15;14.24
1361349;31/12/2019 17:30;13.76
1361349;31/12/2019 17:45;13.44
1361349;31/12/2019 18:00;14.88
1361349;31/12/2019 18:15;17.28
1361349;31/12/2019 18:30;17.76
1361349;31/12/2019 18:45;17.12
1361349;31/12/2019 19:00;16.64
1361349;31/12/2019 19:15;18.72
1361349;31/12/2019 19:30;22.24
1361349;31/12/2019 19:45;22.4
1361349;31/12/2019 20:00;23.04
1361349;31/12/2019 20:15;21.28
1361349;31/12/2019 20:30;21.44
1361349;31/12/2019 20:45;20.48
1361349;31/12/2019 21:00;19.36
1361349;31/12/2019 21:15;19.52
1361349;31/12/2019 21:30;19.68
1361349;31/12/2019 21:45;16.8
1361349;31/12/2019 22:00;20.8
1361349;31/12/2019 22:15;20.64
1361349;31/12/2019 22:30;20.32
1361349;31/12/2019 22:45;20.48
1361349;31/12/2019 23:00;20.48
1361349;31/12/2019 23:15;18.72
1361349;31/12/2019 23:30;16.64
1361349;31/12/2019 23:45;16.8
1361351;23/12/2019 23:15;9.12
1361351;23/12/2019 23:30;9.12
1361351;23/12/2019 23:45;8.96
1361351;24/12/2019 00:00;9.44
1361351;24/12/2019 00:15;9.12
1361351;24/12/2019 00:30;9.12
1361351;24/12/2019 00:45;10.08
1361351;24/12/2019 01:00;9.44
1361351;24/12/2019 01:15;9.28
1361351;24/12/2019 01:30;9.12
1361351;24/12/2019 01:45;9.44
1361351;24/12/2019 02:00;8.96
1361351;24/12/2019 02:15;9.76
1361351;24/12/2019 02:30;11.2
1361351;24/12/2019 02:45;11.52
1361351;24/12/2019 03:00;10.88
1361351;24/12/2019 03:15;11.04
1361351;24/12/2019 03:30;11.2
1361351;24/12/2019 03:45;11.36
1361351;24/12/2019 04:00;10.72
1361351;24/12/2019 04:15;11.04
1361351;24/12/2019 04:30;11.2
1361351;24/12/2019 04:45;10.56
1361351;24/12/2019 05:00;11.36
1361351;24/12/2019 05:15;10.72
1361351;24/12/2019 05:30;10.72
1361351;24/12/2019 05:45;10.4
1361351;24/12/2019 06:00;10.72
1361351;24/12/2019 06:15;10.88
1361351;24/12/2019 06:30;9.12
1361351;24/12/2019 06:45;9.12
1361351;24/12/2019 07:00;8.96
1361351;24/12/2019 07:15;10.4
1361351;24/12/2019 07:30;9.44
1361351;24/12/2019 07:45;9.76
1361351;24/12/2019 08:00;9.44
1361351;24/12/2019 08:15;10.4
1361351;24/12/2019 08:30;10.08
1361351;24/12/2019 08:45;10.08
1361351;24/12/2019 09:00;10.56
1361351;24/12/2019 09:15;10.72
1361351;24/12/2019 09:30;9.44
1361351;24/12/2019 09:45;9.28
1361351;24/12/2019 10:00;8.8
1361351;24/12/2019 10:15;8.8
1361351;24/12/2019 10:30;8.32
1361351;24/12/2019 10:45;8.8
1361351;24/12/2019 11:00;8.96
1361351;24/12/2019 11:15;8.64
1361351;24/12/2019 11:30;8.96
1361351;24/12/2019 11:45;8.64
1361351;24/12/2019 12:00;9.44
1361351;24/12/2019 12:15;14.72
1361351;24/12/2019 12:30;15.68
1361351;24/12/2019 12:45;16.16
1361351;24/12/2019 13:00;16.64
1361351;24/12/2019 13:15;14.88
1361351;24/12/2019 13:30;16.16
1361351;24/12/2019 13:45;15.2
1361351;24/12/2019 14:00;15.2
1361351;24/12/2019 14:15;14.24
1361351;24/12/2019 14:30;14.72
1361351;24/12/2019 14:45;14.72
1361351;24/12/2019 15:00;17.6
1361351;24/12/2019 15:15;19.68
1361351;24/12/2019 15:30;20.32
1361351;24/12/2019 15:45;19.36
1361351;24/12/2019 16:00;19.68
1361351;24/12/2019 16:15;18.08
1361351;24/12/2019 16:30;17.6
1361351;24/12/2019 16:45;18.4
1361351;24/12/2019 17:00;16.64
1361351;24/12/2019 17:15;15.84
1361351;24/12/2019 17:30;16.32
1361351;24/12/2019 17:45;16.32
1361351;24/12/2019 18:00;16.32
1361351;24/12/2019 18:15;16.64
1361351;24/12/2019 18:30;16.64
1361351;24/12/2019 18:45;16.48
1361351;24/12/2019 19:00;16.64
1361351;24/12/2019 19:15;16.16
1361351;24/12/2019 19:30;16.8
1361351;24/12/2019 19:45;17.28
1361351;24/12/2019 20:00;20.32
1361351;24/12/2019 20:15;21.76
1361351;24/12/2019 20:30;21.76
1361351;24/12/2019 20:45;21.76
1361351;24/12/2019 21:00;21.6
1361351;24/12/2019 21:15;19.52
1361351;24/12/2019 21:30;22.08
1361351;24/12/2019 21:45;20.16
1361351;24/12/2019 22:00;15.84
1361351;24/12/2019 22:15;14.88
1361351;24/12/2019 22:30;14.4
1361351;24/12/2019 22:45;15.52
1361351;24/12/2019 23:00;15.52
1361351;24/12/2019 23:15;15.04
1361351;24/12/2019 23:30;15.68
1361351;24/12/2019 23:45;15.2
1361351;25/12/2019 00:00;14.4
1361351;25/12/2019 00:15;13.92
1361351;25/12/2019 00:30;13.92
1361351;25/12/2019 00:45;14.08
1361351;25/12/2019 01:00;11.68
1361351;25/12/2019 01:15;11.52
1361351;25/12/2019 01:30;11.36
1361351;25/12/2019 01:45;11.2
1361351;25/12/2019 02:00;10.72
1361351;25/12/2019 02:15;11.04
1361351;25/12/2019 02:30;9.12
1361351;25/12/2019 02:45;10.72
1361351;25/12/2019 03:00;10.72
1361351;25/12/2019 03:15;10.24
1361351;25/12/2019 03:30;9.76
1361351;25/12/2019 03:45;9.6
1361351;25/12/2019 04:00;9.76
1361351;25/12/2019 04:15;9.6
1361351;25/12/2019 04:30;9.28
1361351;25/12/2019 04:45;8.96
1361351;25/12/2019 05:00;8.16
1361351;25/12/2019 05:15;8.48
1361351;25/12/2019 05:30;8.8
1361351;25/12/2019 05:45;8.48
1361351;25/12/2019 06:00;8.32
1361351;25/12/2019 06:15;8.8
1361351;25/12/2019 06:30;8.64
1361351;25/12/2019 06:45;8.32
1361351;25/12/2019 07:00;8.8
1361351;25/12/2019 07:15;9.28
1361351;25/12/2019 07:30;8
1361351;25/12/2019 07:45;8.64
1361351;25/12/2019 08:00;8.64
1361351;25/12/2019 08:15;9.28
1361351;25/12/2019 08:30;9.6
1361351;25/12/2019 08:45;9.76
1361351;25/12/2019 09:00;10.88
1361351;25/12/2019 09:15;13.6
1361351;25/12/2019 09:30;13.76
1361351;25/12/2019 09:45;13.92
1361351;25/12/2019 10:00;13.44
1361351;25/12/2019 10:15;11.68
1361351;25/12/2019 10:30;13.44
1361351;25/12/2019 10:45;14.56
1361351;25/12/2019 11:00;13.28
1361351;25/12/2019 11:15;12.64
1361351;25/12/2019 11:30;13.12
1361351;25/12/2019 11:45;13.28
1361351;25/12/2019 12:00;15.2
1361351;25/12/2019 12:15;15.2
1361351;25/12/2019 12:30;14.08
1361351;25/12/2019 12:45;14.24
1361351;25/12/2019 13:00;12.96
1361351;25/12/2019 13:15;14.4
1361351;25/12/2019 13:30;14.72
1361351;25/12/2019 13:45;14.88
1361351;25/12/2019 14:00;16
1361351;25/12/2019 14:15;16
1361351;25/12/2019 14:30;15.68
1361351;25/12/2019 14:45;15.36
1361351;25/12/2019 15:00;14.24
1361351;25/12/2019 15:15;14.88
1361351;25/12/2019 15:30;15.04
1361351;25/12/2019 15:45;18.08
1361351;25/12/2019 16:00;17.76
1361351;25/12/2019 16:15;17.76
1361351;25/12/2019 16:30;18.72
1361351;25/12/2019 16:45;17.92
1361351;25/12/2019 17:00;17.6
1361351;25/12/2019 17:15;18.88
1361351;25/12/2019 17:30;18.72
1361351;25/12/2019 17:45;17.28
1361351;25/12/2019 18:00;16.8
1361351;25/12/2019 18:15;21.12
1361351;25/12/2019 18:30;20.48
1361351;25/12/2019 18:45;19.84
1361351;25/12/2019 19:00;19.04
1361351;25/12/2019 19:15;21.92
1361351;25/12/2019 19:30;21.12
1361351;25/12/2019 19:45;21.44
1361351;25/12/2019 20:00;21.44
1361351;25/12/2019 20:15;21.28
1361351;25/12/2019 20:30;21.12
1361351;25/12/2019 20:45;19.36
1361351;25/12/2019 21:00;16.48
1361351;25/12/2019 21:15;17.92
1361351;25/12/2019 21:30;16.96
1361351;25/12/2019 21:45;17.12
1361351;25/12/2019 22:00;17.44
1361351;25/12/2019 22:15;17.12
1361351;25/12/2019 22:30;17.12
1361351;25/12/2019 22:45;16.32
1361351;25/12/2019 23:00;16.32
1361351;25/12/2019 23:15;15.52
1361351;25/12/2019 23:30;14.4
1361351;25/12/2019 23:45;14.24
1361351;26/12/2019 00:00;13.12
1361351;26/12/2019 00:15;12.8
1361351;26/12/2019 00:30;12.16
1361351;26/12/2019 00:45;12
1361351;26/12/2019 01:00;12.96
1361351;26/12/2019 01:15;12.48
1361351;26/12/2019 01:30;12.64
1361351;26/12/2019 01:45;11.68
1361351;26/12/2019 02:00;10.24
1361351;26/12/2019 02:15;10.56
1361351;26/12/2019 02:30;10.4
1361351;26/12/2019 02:45;10.08
1361351;26/12/2019 03:00;9.76
1361351;26/12/2019 03:15;10.08
1361351;26/12/2019 03:30;10.88
1361351;26/12/2019 03:45;10.56
1361351;26/12/2019 04:00;10.4
1361351;26/12/2019 04:15;10.88
1361351;26/12/2019 04:30;10.56
1361351;26/12/2019 04:45;10.56
1361351;26/12/2019 05:00;10.56
1361351;26/12/2019 05:15;10.08
1361351;26/12/2019 05:30;9.6
1361351;26/12/2019 05:45;10.4
1361351;26/12/2019 06:00;10.88
1361351;26/12/2019 06:15;11.52
1361351;26/12/2019 06:30;11.52
1361351;26/12/2019 06:45;10.4
1361351;26/12/2019 07:00;10.24
1361351;26/12/2019 07:15;10.88
1361351;26/12/2019 07:30;11.04
1361351;26/12/2019 07:45;10.72
1361351;26/12/2019 08:00;10.72
1361351;26/12/2019 08:15;11.68
1361351;26/12/2019 08:30;11.36
1361351;26/12/2019 08:45;9.76
1361351;26/12/2019 09:00;10.4
1361351;26/12/2019 09:15;11.04
1361351;26/12/2019 09:30;12.16
1361351;26/12/2019 09:45;10.56
1361351;26/12/2019 10:00;10.88
1361351;26/12/2019 10:15;10.88
1361351;26/12/2019 10:30;11.2
1361351;26/12/2019 10:45;12
1361351;26/12/2019 11:00;12.96
1361351;26/12/2019 11:15;12.48
1361351;26/12/2019 11:30;11.68
1361351;26/12/2019 11:45;12.32
1361351;26/12/2019 12:00;12.8
1361351;26/12/2019 12:15;13.6
1361351;26/12/2019 12:30;13.92
1361351;26/12/2019 12:45;13.92
1361351;26/12/2019 13:00;14.4
1361351;26/12/2019 13:15;12.96
1361351;26/12/2019 13:30;13.44
1361351;26/12/2019 13:45;16.8
1361351;26/12/2019 14:00;16.64
1361351;26/12/2019 14:15;16.8
1361351;26/12/2019 14:30;16.32
1361351;26/12/2019 14:45;17.12
1361351;26/12/2019 15:00;19.2
1361351;26/12/2019 15:15;19.36
1361351;26/12/2019 15:30;20.64
1361351;26/12/2019 15:45;22.08
1361351;26/12/2019 16:00;22.24
1361351;26/12/2019 16:15;23.52
1361351;26/12/2019 16:30;21.92
1361351;26/12/2019 16:45;21.28
1361351;26/12/2019 17:00;22.08
1361351;26/12/2019 17:15;22.08
1361351;26/12/2019 17:30;20.96
1361351;26/12/2019 17:45;17.76
1361351;26/12/2019 18:00;22.08
1361351;26/12/2019 18:15;18.88
1361351;26/12/2019 18:30;18.24
1361351;26/12/2019 18:45;18.08
1361351;26/12/2019 19:00;18.24
1361351;26/12/2019 19:15;17.28
1361351;26/12/2019 19:30;18.08
1361351;26/12/2019 19:45;18.08
1361351;26/12/2019 20:00;12.8
1361351;26/12/2019 20:15;12.48
1361351;26/12/2019 20:30;13.28
1361351;26/12/2019 20:45;14.24
1361351;26/12/2019 21:00;14.24
1361351;26/12/2019 21:15;13.6
1361351;26/12/2019 21:30;11.68
1361351;26/12/2019 21:45;12.48
1361351;26/12/2019 22:00;12.96
1361351;26/12/2019 22:15;13.28
1361351;26/12/2019 22:30;12.48
1361351;26/12/2019 22:45;12
1361351;26/12/2019 23:00;12.48
1361351;26/12/2019 23:15;12.64
1361351;26/12/2019 23:30;12.96
1361351;26/12/2019 23:45;12.8
1361351;27/12/2019 00:00;12.8
1361351;27/12/2019 00:15;12.64
1361351;27/12/2019 00:30;12.32
1361351;27/12/2019 00:45;11.36
1361351;27/12/2019 01:00;11.04
1361351;27/12/2019 01:15;10.88
1361351;27/12/2019 01:30;11.04
1361351;27/12/2019 01:45;10.88
1361351;27/12/2019 02:00;11.04
1361351;27/12/2019 02:15;11.36
1361351;27/12/2019 02:30;10.24
1361351;27/12/2019 02:45;10.56
1361351;27/12/2019 03:00;10.4
1361351;27/12/2019 03:15;10.72
1361351;27/12/2019 03:30;10.56
1361351;27/12/2019 03:45;10.56
1361351;27/12/2019 04:00;10.56
1361351;27/12/2019 04:15;10.24
1361351;27/12/2019 04:30;10.08
1361351;27/12/2019 04:45;9.92
1361351;27/12/2019 05:00;9.92
1361351;27/12/2019 05:15;10.24
1361351;27/12/2019 05:30;9.92
1361351;27/12/2019 05:45;10.4
1361351;27/12/2019 06:00;9.92
1361351;27/12/2019 06:15;10.4
1361351;27/12/2019 06:30;9.76
1361351;27/12/2019 06:45;10.88
1361351;27/12/2019 07:00;10.56
1361351;27/12/2019 07:15;10.4
1361351;27/12/2019 07:30;10.88
1361351;27/12/2019 07:45;11.84
1361351;27/12/2019 08:00;11.36
1361351;27/12/2019 08:15;11.68
1361351;27/12/2019 08:30;11.36
1361351;27/12/2019 08:45;11.52
1361351;27/12/2019 09:00;11.68
1361351;27/12/2019 09:15;12.96
1361351;27/12/2019 09:30;12.48
1361351;27/12/2019 09:45;10.88
1361351;27/12/2019 10:00;11.52
1361351;27/12/2019 10:15;11.68
1361351;27/12/2019 10:30;11.2
1361351;27/12/2019 10:45;12.16
1361351;27/12/2019 11:00;13.28
1361351;27/12/2019 11:15;13.12
1361351;27/12/2019 11:30;12.96
1361351;27/12/2019 11:45;12.48
1361351;27/12/2019 12:00;12.16
1361351;27/12/2019 12:15;10.72
1361351;27/12/2019 12:30;11.2
1361351;27/12/2019 12:45;11.84
1361351;27/12/2019 13:00;11.2
1361351;27/12/2019 13:15;12.16
1361351;27/12/2019 13:30;18.56
1361351;27/12/2019 13:45;17.76
1361351;27/12/2019 14:00;16
1361351;27/12/2019 14:15;15.84
1361351;27/12/2019 14:30;14.56
1361351;27/12/2019 14:45;14.08
1361351;27/12/2019 15:00;14.88
1361351;27/12/2019 15:15;15.84
1361351;27/12/2019 15:30;18.24
1361351;27/12/2019 15:45;20
1361351;27/12/2019 16:00;20.8
1361351;27/12/2019 16:15;20.48
1361351;27/12/2019 16:30;16.8
1361351;27/12/2019 16:45;13.28
1361351;27/12/2019 17:00;13.92
1361351;27/12/2019 17:15;17.28
1361351;27/12/2019 17:30;17.28
1361351;27/12/2019 17:45;17.44
1361351;27/12/2019 18:00;13.92
1361351;27/12/2019 18:15;12.96
1361351;27/12/2019 18:30;13.6
1361351;27/12/2019 18:45;13.92
1361351;27/12/2019 19:00;13.6
1361351;27/12/2019 19:15;16
1361351;27/12/2019 19:30;17.6
1361351;27/12/2019 19:45;16
1361351;27/12/2019 20:00;16
1361351;27/12/2019 20:15;18.4
1361351;27/12/2019 20:30;16
1361351;27/12/2019 20:45;14.56
1361351;27/12/2019 21:00;13.28
1361351;27/12/2019 21:15;12.16
1361351;27/12/2019 21:30;10.24
1361351;27/12/2019 21:45;10.72
1361351;27/12/2019 22:00;10.88
1361351;27/12/2019 22:15;10.56
1361351;27/12/2019 22:30;10.56
1361351;27/12/2019 22:45;10.4
1361351;27/12/2019 23:00;10.24
1361351;27/12/2019 23:15;13.6
1361351;27/12/2019 23:30;14.4
1361351;27/12/2019 23:45;15.04
1361351;28/12/2019 00:00;16.16
1361351;28/12/2019 00:15;14.88
1361351;28/12/2019 00:30;12.48
1361351;28/12/2019 00:45;12.16
1361351;28/12/2019 01:00;11.52
1361351;28/12/2019 01:15;11.68
1361351;28/12/2019 01:30;10.72
1361351;28/12/2019 01:45;11.36
1361351;28/12/2019 02:00;11.2
1361351;28/12/2019 02:15;11.2
1361351;28/12/2019 02:30;10.88
1361351;28/12/2019 02:45;11.36
1361351;28/12/2019 03:00;10.88
1361351;28/12/2019 03:15;10.72
1361351;28/12/2019 03:30;10.56
1361351;28/12/2019 03:45;11.36
1361351;28/12/2019 04:00;10.56
1361351;28/12/2019 04:15;10.56
1361351;28/12/2019 04:30;10.4
1361351;28/12/2019 04:45;10.72
1361351;28/12/2019 05:00;10.24
1361351;28/12/2019 05:15;10.24
1361351;28/12/2019 05:30;10.4
1361351;28/12/2019 05:45;10.72
1361351;28/12/2019 06:00;10.24
1361351;28/12/2019 06:15;11.36
1361351;28/12/2019 06:30;10.88
1361351;28/12/2019 06:45;9.6
1361351;28/12/2019 07:00;10.56
1361351;28/12/2019 07:15;12.16
1361351;28/12/2019 07:30;11.2
1361351;28/12/2019 07:45;12.8
1361351;28/12/2019 08:00;13.12
1361351;28/12/2019 08:15;13.92
1361351;28/12/2019 08:30;12.32
1361351;28/12/2019 08:45;14.72
1361351;28/12/2019 09:00;13.12
1361351;28/12/2019 09:15;12.16
1361351;28/12/2019 09:30;12.64
1361351;28/12/2019 09:45;13.92
1361351;28/12/2019 10:00;13.28
1361351;28/12/2019 10:15;12.64
1361351;28/12/2019 10:30;12.16
1361351;28/12/2019 10:45;12.48
1361351;28/12/2019 11:00;12.32
1361351;28/12/2019 11:15;11.84
1361351;28/12/2019 11:30;10.24
1361351;28/12/2019 11:45;10.24
1361351;28/12/2019 12:00;10.08
1361351;28/12/2019 12:15;10.08
1361351;28/12/2019 12:30;11.36
1361351;28/12/2019 12:45;13.6
1361351;28/12/2019 13:00;14.56
1361351;28/12/2019 13:15;18.08
1361351;28/12/2019 13:30;14.72
1361351;28/12/2019 13:45;12.8
1361351;28/12/2019 14:00;12.8
1361351;28/12/2019 14:15;12.48
1361351;28/12/2019 14:30;13.6
1361351;28/12/2019 14:45;12.96
1361351;28/12/2019 15:00;13.44
1361351;28/12/2019 15:15;13.44
1361351;28/12/2019 15:30;15.2
1361351;28/12/2019 15:45;15.68
1361351;28/12/2019 16:00;17.44
1361351;28/12/2019 16:15;16.32
1361351;28/12/2019 16:30;16.16
1361351;28/12/2019 16:45;15.36
1361351;28/12/2019 17:00;12.96
1361351;28/12/2019 17:15;13.28
1361351;28/12/2019 17:30;12
1361351;28/12/2019 17:45;12.16
1361351;28/12/2019 18:00;12.32
1361351;28/12/2019 18:15;12
1361351;28/12/2019 18:30;14.88
1361351;28/12/2019 18:45;15.2
1361351;28/12/2019 19:00;15.2
1361351;28/12/2019 19:15;16.8
1361351;28/12/2019 19:30;19.52
1361351;28/12/2019 19:45;19.52
1361351;28/12/2019 20:00;20
1361351;28/12/2019 20:15;20.64
1361351;28/12/2019 20:30;20.48
1361351;28/12/2019 20:45;18.24
1361351;28/12/2019 21:00;16.8
1361351;28/12/2019 21:15;15.68
1361351;28/12/2019 21:30;14.72
1361351;28/12/2019 21:45;14.72
1361351;28/12/2019 22:00;15.04
1361351;28/12/2019 22:15;14.24
1361351;28/12/2019 22:30;16.64
1361351;28/12/2019 22:45;15.52
1361351;28/12/2019 23:00;15.52
1361351;28/12/2019 23:15;15.52
1361351;28/12/2019 23:30;11.52
1361351;28/12/2019 23:45;11.04
1361351;29/12/2019 00:00;10.56
1361351;29/12/2019 00:15;11.84
1361351;29/12/2019 00:30;11.84
1361351;29/12/2019 00:45;11.84
1361351;29/12/2019 01:00;14.08
1361351;29/12/2019 01:15;11.84
1361351;29/12/2019 01:30;10.72
1361351;29/12/2019 01:45;11.2
1361351;29/12/2019 02:00;10.88
1361351;29/12/2019 02:15;11.52
1361351;29/12/2019 02:30;12.64
1361351;29/12/2019 02:45;11.52
1361351;29/12/2019 03:00;11.2
1361351;29/12/2019 03:15;10.88
1361351;29/12/2019 03:30;11.2
1361351;29/12/2019 03:45;10.72
1361351;29/12/2019 04:00;10.56
1361351;29/12/2019 04:15;11.36
1361351;29/12/2019 04:30;10.72
1361351;29/12/2019 04:45;10.4
1361351;29/12/2019 05:00;10.88
1361351;29/12/2019 05:15;10.56
1361351;29/12/2019 05:30;10.4
1361351;29/12/2019 05:45;10.4
1361351;29/12/2019 06:00;10.4
1361351;29/12/2019 06:15;11.36
1361351;29/12/2019 06:30;11.36
1361351;29/12/2019 06:45;10.56
1361351;29/12/2019 07:00;12.16
1361351;29/12/2019 07:15;11.2
1361351;29/12/2019 07:30;12
1361351;29/12/2019 07:45;11.68
1361351;29/12/2019 08:00;11.52
1361351;29/12/2019 08:15;11.36
1361351;29/12/2019 08:30;12.16
1361351;29/12/2019 08:45;12
1361351;29/12/2019 09:00;11.68
1361351;29/12/2019 09:15;11.84
1361351;29/12/2019 09:30;13.44
1361351;29/12/2019 09:45;11.68
1361351;29/12/2019 10:00;11.68
1361351;29/12/2019 10:15;12
1361351;29/12/2019 10:30;13.28
1361351;29/12/2019 10:45;13.44
1361351;29/12/2019 11:00;13.44
1361351;29/12/2019 11:15;12.96
1361351;29/12/2019 11:30;13.92
1361351;29/12/2019 11:45;13.92
1361351;29/12/2019 12:00;14.88
1361351;29/12/2019 12:15;16.64
1361351;29/12/2019 12:30;15.36
1361351;29/12/2019 12:45;15.68
1361351;29/12/2019 13:00;15.52
1361351;29/12/2019 13:15;16
1361351;29/12/2019 13:30;15.52
1361351;29/12/2019 13:45;13.12
1361351;29/12/2019 14:00;14.88
1361351;29/12/2019 14:15;15.68
1361351;29/12/2019 14:30;16.32
1361351;29/12/2019 14:45;16.16
1361351;29/12/2019 15:00;16.8
1361351;29/12/2019 15:15;16.96
1361351;29/12/2019 15:30;17.92
1361351;29/12/2019 15:45;17.92
1361351;29/12/2019 16:00;18.4
1361351;29/12/2019 16:15;18.56
1361351;29/12/2019 16:30;18.88
1361351;29/12/2019 16:45;17.92
1361351;29/12/2019 17:00;18.56
1361351;29/12/2019 17:15;19.2
1361351;29/12/2019 17:30;18.24
1361351;29/12/2019 17:45;19.36
1361351;29/12/2019 18:00;19.04
1361351;29/12/2019 18:15;19.52
1361351;29/12/2019 18:30;18.4
1361351;29/12/2019 18:45;19.84
1361351;29/12/2019 19:00;19.04
1361351;29/12/2019 19:15;18.56
1361351;29/12/2019 19:30;15.68
1361351;29/12/2019 19:45;15.68
1361351;29/12/2019 20:00;16
1361351;29/12/2019 20:15;16
1361351;29/12/2019 20:30;15.84
1361351;29/12/2019 20:45;14.56
1361351;29/12/2019 21:00;13.76
1361351;29/12/2019 21:15;17.12
1361351;29/12/2019 21:45;5.92
1361351;29/12/2019 22:00;16.32
1361351;29/12/2019 22:15;17.92
1361351;29/12/2019 22:30;16.64
1361351;29/12/2019 22:45;16.64
1361351;29/12/2019 23:00;14.88
1361351;29/12/2019 23:15;13.28
1361351;29/12/2019 23:30;12.96
1361351;29/12/2019 23:45;13.92
1361351;30/12/2019 00:00;14.24
1361351;30/12/2019 00:15;14.08
1361351;30/12/2019 00:30;15.04
1361351;30/12/2019 00:45;15.04
1361351;30/12/2019 01:00;15.68
1361351;30/12/2019 01:15;14.24
1361351;30/12/2019 01:30;12.96
1361351;30/12/2019 01:45;12
1361351;30/12/2019 02:00;10.88
1361351;30/12/2019 02:15;11.36
1361351;30/12/2019 02:30;10.56
1361351;30/12/2019 02:45;11.04
1361351;30/12/2019 03:00;11.84
1361351;30/12/2019 03:15;12.8
1361351;30/12/2019 03:30;12.16
1361351;30/12/2019 03:45;9.76
1361351;30/12/2019 04:00;10.24
1361351;30/12/2019 04:15;9.6
1361351;30/12/2019 04:30;10.08
1361351;30/12/2019 04:45;9.76
1361351;30/12/2019 05:00;9.12
1361351;30/12/2019 05:15;10.56
1361351;30/12/2019 05:30;10.24
1361351;30/12/2019 05:45;10.56
1361351;30/12/2019 06:00;10.08
1361351;30/12/2019 06:15;8.96
1361351;30/12/2019 06:30;9.44
1361351;30/12/2019 06:45;9.6
1361351;30/12/2019 07:00;8.96
1361351;30/12/2019 07:15;8.8
1361351;30/12/2019 07:30;9.44
1361351;30/12/2019 07:45;9.92
1361351;30/12/2019 08:00;9.92
1361351;30/12/2019 08:15;10.88
1361351;30/12/2019 08:30;12.16
1361351;30/12/2019 08:45;11.04
1361351;30/12/2019 09:00;11.2
1361351;30/12/2019 09:15;11.68
1361351;30/12/2019 09:30;11.2
1361351;30/12/2019 09:45;10.88
1361351;30/12/2019 10:00;11.2
1361351;30/12/2019 10:15;10.88
1361351;30/12/2019 10:30;12.64
1361351;30/12/2019 10:45;11.04
1361351;30/12/2019 11:00;11.2
1361351;30/12/2019 11:15;12.48
1361351;30/12/2019 11:30;11.68
1361351;30/12/2019 11:45;13.12
1361351;30/12/2019 12:00;14.56
1361351;30/12/2019 12:15;13.76
1361351;30/12/2019 12:30;14.72
1361351;30/12/2019 12:45;12.96
1361351;30/12/2019 13:00;11.52
1361351;30/12/2019 13:15;11.52
1361351;30/12/2019 13:30;11.52
1361351;30/12/2019 13:45;12.96
1361351;30/12/2019 14:00;14.08
1361351;30/12/2019 14:15;13.92
1361351;30/12/2019 14:30;13.28
1361351;30/12/2019 14:45;13.12
1361351;30/12/2019 15:00;13.44
1361351;30/12/2019 15:15;12.8
1361351;30/12/2019 15:30;13.28
1361351;30/12/2019 15:45;12.96
1361351;30/12/2019 16:00;10.88
1361351;30/12/2019 16:15;9.28
1361351;30/12/2019 16:30;9.44
1361351;30/12/2019 16:45;9.92
1361351;30/12/2019 17:00;9.44
